# Preprocessed by saving the presence of each named entity as a feature
science_related,scientific_claim,scientific_reference,scientific_context,tokens,has_num,has_perc,has_url,has_emoji,has_mention,has_hash
0,0.0,0.0,0.0,stop cruelty undecided r resign,0,0,0,0,1,0
0,0.0,0.0,0.0,wonderful wednesday lakeland village open wednesday stop ave use number,1,0,1,0,0,0
0,0.0,0.0,0.0,court stops illinois law force christian doctors pregnancy centers promote abortion,0,0,1,0,1,0
0,0.0,0.0,0.0,savesmackoutpack incomplete investigation support extermination savesmackoutpack,0,0,1,0,1,1
0,0.0,0.0,0.0,so comic book cover version movie poster trend comic con complain,0,0,1,0,0,0
0,0.0,0.0,0.0,masaki yoda stop japan information,1,0,1,0,0,1
0,0.0,0.0,0.0,hey kevin just clarify ring video recording accessible homeowner share local police immediately,0,0,0,0,1,0
0,0.0,0.0,0.0,no matter educate talented rich cool believe treat people ultimately tell,0,0,0,0,0,0
0,0.0,0.0,0.0,report box code company service command terminate,1,0,0,0,0,0
0,0.0,0.0,0.0,wrong able eat as many gummy worm want seem par cure cancer moment,0,0,1,0,0,0
0,0.0,0.0,0.0,result equal retention stop sell wrong thing discover more club industry show cishow,1,0,1,0,1,1
0,0.0,0.0,0.0,exclusive costa make request leave cfc course last season report,1,0,1,0,1,1
1,1.0,1.0,1.0,definition polycystic ovary syndrome harm woman sciencepolicy,0,0,1,0,0,1
0,0.0,0.0,0.0,now day many mature people treat idol issue as serious world war,0,0,0,0,1,0
0,0.0,0.0,0.0,north korea warn upcoming us south korea military exercise reckless behavior,0,0,1,0,1,0
1,0.0,0.0,1.0,wow lot cancer research support trump surprise,0,0,0,0,1,0
1,1.0,0.0,0.0,gratitude killer antidepressant,0,0,0,0,0,0
0,0.0,0.0,0.0,box office hit youths kids family audience full support,0,0,1,0,0,1
0,0.0,0.0,0.0,debt too expensive help debtor stop collection call free fintech startup miami,1,0,1,0,1,1
0,0.0,0.0,0.0,remove statue fix society,0,0,1,0,0,0
0,0.0,0.0,0.0,alone rescue people emergency system overwhelmed mark strassmann report now,1,0,1,0,1,0
0,0.0,0.0,0.0,maintenance engineer deeside total staff defence job,1,0,1,0,0,1
0,0.0,0.0,0.0,life stop el gilipollas que amarga,0,0,0,0,1,0
0,0.0,0.0,0.0,ul recommend publication straightforward base successful career solid leadership charisma,0,0,0,1,1,0
0,0.0,0.0,0.0,good job tight stop look good now,0,0,0,0,1,0
0,0.0,0.0,0.0,option jenna round twist oral history book immediately,0,0,1,0,0,0
1,0.0,1.0,1.0,post show real mistake count cellphone go hike,0,0,1,0,0,0
0,0.0,0.0,0.0,disaster loom scheming remainers plot join force rival stop brexit,0,0,1,0,0,0
0,0.0,0.0,0.0,stock usdjpy stumble north korean h bomb test threat report,0,0,1,0,0,0
0,0.0,0.0,0.0,us isolation bell curve international opinion asia times,0,0,1,0,0,0
0,0.0,0.0,0.0,haberman enable trump tweet writing fahrenthold report accuracy fact,0,0,0,0,1,0
1,0.0,0.0,1.0,science meaning imagination bring human back science,0,0,1,0,0,0
0,0.0,0.0,0.0,flood support suspend wa reverend australian,0,0,1,0,0,0
0,0.0,0.0,0.0,tom petty die cardiac arrest reports,1,0,1,0,0,0
0,0.0,0.0,0.0,guy have stop point podio get way too unstable affect business,0,0,0,0,1,0
0,0.0,0.0,0.0,disabled car clear right shoulder chulavista nb h st stop go traffic back telegraph cyn sdtraffic,0,0,0,0,0,1
0,0.0,0.0,0.0,avaya help company deliver digital customerexperience integrate support mediachannel,0,0,1,0,0,1
0,0.0,0.0,0.0,dundee office support thebraeridingforthedisabled charity ball raise thousand see full film charity,0,0,1,0,0,1
0,0.0,0.0,0.0,hy release dance video wedding great superb dancer man act tooo good reply plxx,0,0,0,0,1,0
1,1.0,1.0,1.0,combination treatment target glucose advanced brain cancer show promise result,0,0,1,0,0,0
1,1.0,0.0,0.0,americans support pathway citizenship have remove fear protectdreamers now axefiles,1,0,0,0,0,1
0,0.0,0.0,0.0,breaking report iraqi govt force shia millitia move kirkuk,0,0,0,0,1,1
0,0.0,0.0,0.0,odd eye circle trick treat repack know,0,0,0,0,0,0
0,0.0,0.0,0.0,take note us corps business do hey good time stop advertise hate site alligatorbrewing,1,0,0,0,1,1
0,0.0,0.0,0.0,hopefully typhoon prevent,0,0,0,1,1,0
1,1.0,0.0,0.0,export control exploit waassenaar signatory prevent catastrophic cyberwar ruxpanel,0,0,0,0,0,1
0,0.0,0.0,0.0,send theresa may lecture release brexit impact study government sit transparency eh highered,0,0,1,0,0,1
1,1.0,1.0,1.0,scientist unlock mystery ebola use people immune defense cause infection scientist ebola defense,0,0,1,0,0,1
0,0.0,0.0,0.0,yes people vote support talent only look k,0,0,1,0,0,0
1,1.0,1.0,1.0,develop country education strongly tie parent education more so develop world,0,0,1,0,0,0
0,0.0,0.0,0.0,mmmmmhmmmm yeah ok sure well expect say yes collude trail lead mueller comin,1,0,0,0,1,0
0,0.0,0.0,0.0,have bloody fun halloween courtesy chemistry,0,0,1,0,0,0
1,1.0,1.0,1.0,scientist link pancreatic cancer survival genes,1,0,1,0,0,0
0,0.0,0.0,0.0,imgn immunogen report recent progress third quarter operating result stock news alerts app,1,0,0,0,0,0
0,0.0,0.0,0.0,top booster pickens tweet support gundy,0,0,1,0,0,0
1,1.0,0.0,0.0,treat other reflect feel,0,0,0,0,0,0
0,0.0,0.0,0.0,corey feldman report child abuse claim police long allege,0,0,1,0,0,0
1,0.0,1.0,1.0,inclusion health address cause cause sdoh,0,0,1,0,1,1
0,0.0,0.0,0.0,trump trade fairness reciprocity stern warning cheaters,0,0,1,0,1,0
1,0.0,0.0,1.0,florence herbert irving give dramatically advance cancer research treatment build decade support,1,0,1,0,1,1
1,1.0,1.0,1.0,optical sensor light particle dynamics ocean sarah lou carolin giering marinebiology oceanography opticalsensor ocean climatechange,0,0,1,0,0,1
1,0.0,1.0,1.0,parkinsons people biotech company acorda therapeutics yesterday announce halt new recruitment phase iii program drug tozadenant oral adenosine receptor antagonist,0,0,1,0,0,1
0,0.0,0.0,0.0,omar seem idiot ignoran dude major turn off,0,0,0,0,1,0
0,0.0,0.0,0.0,see before production process general diode fast recover rectifier,0,0,1,0,0,0
0,0.0,0.0,0.0,way get rid muscle knots low back backpain,0,0,1,0,0,1
1,0.0,1.0,1.0,editorial overview hollow porous materials lithium ion battery anode manab kundu juniper online journal material science,0,0,1,0,0,0
1,1.0,0.0,0.0,go pay increase onhealth care require care fold rise expect teenage marijuana intoxication pot legalization come effect colorado experience raise alarm onpoli afford ignore,1,0,1,0,1,1
0,0.0,0.0,0.0,tired brooklyn transit hub finally get attention new york city official aim transform broadway junction pass through destination stop office store restaurant other amenity,0,0,1,0,0,0
0,0.0,0.0,0.0,facebook report progress remove extremist content,0,0,1,0,0,1
1,1.0,1.0,1.0,delay hip fracture surgery day tie slightly high mortality risk,1,0,1,0,1,0
0,0.0,0.0,0.0,period stop sentence,0,0,0,0,0,0
0,0.0,0.0,0.0,trump recognize jerusalem israel capital next week report rt december,1,0,1,0,0,1
1,1.0,0.0,0.0,suicide now third lead death african americans age,1,0,0,0,0,0
1,1.0,1.0,1.0,opioid erectile dysfunction hypertension depression common denominator see nitrogen narcosis erectile dysfunction new drug multiple me use,1,0,1,0,0,1
1,1.0,1.0,1.0,arctic get warm twice as fast rest planet cause more drought california,0,0,1,0,0,0
1,1.0,1.0,1.0,october stem cell studies build momentum therapy age associated frailty miller school medicine university miami longevity antiage stemcell,1,0,1,0,1,1
1,0.0,0.0,1.0,forbidden word vulnerable entitlement diversity fetus evidence base science base,0,0,1,0,0,0
0,0.0,0.0,0.0,liberty interest family encompass interest retain custody child thus state interfere parent custodial right absent due process protection langton maloney f supp,1,0,1,0,1,0
1,1.0,1.0,1.0,smoke free law actually curb number lung cancer case,0,0,1,0,0,0
0,0.0,0.0,0.0,democratic caucus hold presser show support mayor city council work remove confederate statue,0,0,1,0,0,0
1,0.0,1.0,1.0,history imperfect child special issue free article adhd world,0,0,1,0,1,0
0,0.0,0.0,0.0,follow retweet support democrat candidate several special election come up flipitblue,0,0,0,1,1,1
0,0.0,0.0,0.0,former salesman accuse lie fbi irs agent robert degoria accuse try mislead investigator look ongoing lower southampton corruption probe,0,0,1,0,0,0
0,0.0,0.0,0.0,congratulation win tommrw work game premium match interested whatsapp retweet open report here,1,0,0,1,1,1
0,0.0,0.0,0.0,concept stop mean people reason,0,0,0,0,0,0
0,0.0,0.0,0.0,proper training pleasure associate your,0,0,0,0,1,0
1,1.0,1.0,1.0,green manuring better soil physical condition akingbola oo dayo olagbende go agricultural research technology open access journal artoaj,1,0,1,0,0,0
0,0.0,0.0,0.0,radar update rain increase today tonight expect rainy breezy day thursday dry weekend wawx,0,0,1,0,0,1
0,0.0,0.0,0.0,city design enable healthy lifestyle learn more klcc online registration end january,1,0,1,0,1,1
0,0.0,0.0,0.0,yes yes yes promote araneta first concert time breathe pause breathe jadinerevolution jadineloverules,1,0,1,1,0,1
0,0.0,0.0,0.0,file under death,0,0,1,0,0,0
0,0.0,0.0,0.0,scientifically proven ways lose weight few week,1,0,1,0,0,0
1,0.0,1.0,1.0,ottawa charter still important,0,0,1,0,0,0
1,1.0,1.0,1.0,gender discrimination science especially common new report show woman face more workplace hurdle stem job non stem job via,0,0,1,0,1,0
0,0.0,0.0,0.0,give coal very good chance continue extend exist life watch have doubt intention turnbull govt dirty energy guarantee neg dirtyenergyguarantee,0,0,1,1,1,1
0,0.0,0.0,0.0,fbi agent issue statement support fbi director top story web,1,0,1,0,0,0
0,0.0,0.0,0.0,youtube tv now support select roku device,0,0,1,0,0,0
0,0.0,0.0,0.0,quite ironic interference judicial process suppose reason maldives regime ousting nasheed coup maldivesincrisis,1,0,0,0,0,1
1,1.0,1.0,1.0,perhaps most madden be actually people know ecigarette as harmful cigarette nonetheless consider success,0,0,1,0,0,0
0,0.0,0.0,0.0,epso honor guard conduct flag ceremony raise lower flag use detective flick service flag fly minute take ceremony begin pm today,1,0,1,0,0,0
0,0.0,0.0,0.0,happy vday lover out there world run need more love so keep lovin,0,0,0,0,0,0
1,0.0,0.0,1.0,conference mental health nursing take place september manchester open submission deadline april,1,0,1,0,0,1
0,0.0,0.0,0.0,offer course high school student summer attribute election whitelash motivate staunch white resistance even revenge racial equity news,0,0,1,0,1,1
1,0.0,0.0,1.0,march workshop human environment system bring together researcher present advance protect biodiversity control specie invasion create resilient ecosystem much more,1,0,1,0,1,0
0,0.0,0.0,0.0,fantastic entry school plate tectonic competition invergordon academy geography class teacher still have time enter receive free poster platetecotnic teach geography geology earth,0,0,1,1,1,1
0,0.0,0.0,0.0,new post rbml madeline oral history collection wrinkleintime,1,0,1,0,1,1
1,1.0,0.0,0.0,use cookie mentality increase patient satisfaction collect more payment techblog startup,1,0,1,0,0,1
1,1.0,1.0,1.0,study marijuana decriminalization lead decrease arrests increase youth use,0,0,1,0,0,0
0,0.0,0.0,0.0,take moment watch vow stop part party country problem,0,0,1,0,1,0
0,0.0,0.0,0.0,turkey aim welcome people troy bid significantly increase number people disappoint historical site,1,0,1,0,0,0
0,0.0,0.0,0.0,enter regulatory excellence awards win great work highlight public business benefit good practice awful easter pun stop open detail entry form,0,0,1,0,1,0
0,0.0,0.0,0.0,handsonreinvest international realestate investor increase demand realestate rodmrrealestate tampa florida realestate investor,0,0,1,0,0,1
1,0.0,0.0,1.0,winner five college datafest,1,0,1,0,0,1
0,0.0,0.0,0.0,teenager abbotslangley arrest support part nca investigation email contain threat student receive large number uk school college read more,0,0,1,0,1,1
0,0.0,0.0,0.0,former state department official sign open letter reconnectjulian support wikileaks here,0,0,1,0,1,1
0,0.0,0.0,0.0,government stop subsidise e sport real sport,0,0,1,0,0,0
1,0.0,1.0,1.0,gain twice as much opponent repeat prisoner dilemma,0,0,1,0,1,0
0,0.0,0.0,0.0,know need less expensive merch more tour date finally stop sleep good songs,1,0,1,0,0,0
1,0.0,1.0,1.0,just touch japan visit fukushima most surprising thing learn non radiation relate harm often misunderstanding radiation social determinant health ignore peril so complex,1,0,1,0,0,0
0,0.0,0.0,0.0,unpaid internship mark privilege wow pam eddinger rock philaunite,0,0,0,0,0,1
0,0.0,0.0,0.0,help establish proper wrist action golfswing switch kickboxe glove self coach technique power control kickboxing glove easy work provide great feel golf swing sequence,1,0,1,0,1,1
1,0.0,1.0,1.0,fitness tracker,0,0,1,0,0,0
0,0.0,0.0,0.0,liverpool initiate talk portuguese midfield ace report lfc,1,0,1,0,0,1
1,1.0,1.0,1.0,thank drs guidance true honor health sensors smart home devices internet medical thing opportunity dramatic improvement care lower extremity complications diabetes,0,0,1,0,1,0
0,0.0,0.0,0.0,wenger genius sell sanchez united stop spurs reach final genius,0,0,0,0,0,0
0,0.0,0.0,0.0,look cool moulting crab find mbioroscoff field trip plymbio,0,0,1,0,0,1
0,0.0,0.0,0.0,uchiyama study math,0,0,0,0,0,0
0,0.0,0.0,0.0,exo l food support right now jollibee thank phixo elyxioninmanila,0,0,1,1,0,1
0,0.0,0.0,0.0,hey here great thing talk drag gender wrestler support nobodies,0,0,1,0,1,0
1,0.0,1.0,1.0,essence philosophy find do well put heart soul physic then passion bongo perhaps,1,0,1,0,0,1
0,0.0,0.0,0.0,beaware mentalhealth spreadawareness support need yoursupportmatter mentalhealthawarenessmonth keeptalkingmh iamstigmafree,0,0,1,0,0,1
0,0.0,0.0,0.0,then tell moron stop riot border israel just protect,0,0,0,0,1,0
1,1.0,0.0,0.0,talk suicide increase chance go help reach help main message say discuss mainstream medium portrayal mentalhealth issue watch video,0,0,1,0,1,1
0,0.0,0.0,0.0,president budget target federal worker retiree jeopardize retirement security way treat middle class household rejectallcut,0,0,0,0,0,1
1,1.0,0.0,0.0,shame powerful emotion experience recover eatingdisorder shame seem win counter selfcompassion,0,0,1,0,0,1
0,0.0,0.0,0.0,chairman process migrate fund datum new enterprise resource planning erp include beneficiary loan detail management note discrepancy loan,0,0,1,0,1,0
1,0.0,0.0,1.0,breaking astronaut alan bean fourth man walk moon die,1,0,1,0,0,0
0,0.0,0.0,0.0,oh piss cotchin stop hog limelight all mighty bombers today,0,0,0,1,0,0
0,0.0,0.0,0.0,late nspku film legendary film maker nspku you tube film nspku conference snow more snow stop tom conference huge sucess,0,0,1,0,1,0
0,0.0,0.0,0.0,hope meet boy really soon deserve so much so sweet beautiful person hope well really happy have fun life take thing too serious so beautiful,0,0,0,0,1,0
0,0.0,0.0,0.0,cohen president americans know well believe press say fake news intent cause havoc,0,0,0,0,1,0
1,1.0,1.0,1.0,new study suggest ovarian hormone make drug withdrawal symptom bad woman,0,0,1,0,0,0
1,1.0,1.0,1.0,female alcoholism time bomb,0,0,1,0,1,0
1,0.0,1.0,1.0,yan hong bao yi zheng fan yi wang ming zhu combinatorial method computing characteristic polynomials starlike hypergraphs,0,0,1,0,0,0
1,1.0,1.0,1.0,glycemic control lifestyle modification impact development cardiovascular disease patient diabete jacc,1,0,1,0,0,1
0,0.0,0.0,0.0,incredible scene congratulation rob just swam english channel aid raise fund scout poldy still swim go strong follow rest incredible challenge show support here,0,0,1,0,1,0
0,0.0,0.0,0.0,please stop talk mexicans only one sell drug commit crime participate sex trafficking join gang,0,0,1,0,0,0
0,0.0,0.0,0.0,holocaust survivor organize stop sharia support women march hero giving college commencement tea,0,0,1,0,0,0
0,0.0,0.0,0.0,trump administration make hate norm now suddenly people say just stop people bad guy same happen here enlgand brexit,0,0,0,0,1,0
0,0.0,0.0,0.0,honest inadequate rest affect croatia,0,0,0,0,1,0
0,0.0,0.0,0.0,late news htfp regional publisher increase cover price weekly,1,0,1,0,0,0
0,0.0,0.0,0.0,global mobile group support disaster response program,0,0,1,0,0,0
0,0.0,0.0,0.0,flashbackfriday nana ovas wedding wedding beautiful time post picture wedding flashbackfriday,0,0,1,0,0,1
1,1.0,0.0,0.0,good advice too many white people seem understand call police black people cause death t,0,0,1,0,0,0
0,0.0,0.0,0.0,us official directly involve helsinki summit sum plan report,0,0,0,0,1,0
0,0.0,0.0,0.0,also report severe flooding weber street franklin fairway,0,0,1,0,0,0
0,0.0,0.0,0.0,disney clearing house pedophile stop give money,0,0,0,0,0,1
0,0.0,0.0,0.0,ladies first preseason game boldon sports sunday kick support edgware town ladies coop ground footscray road eltham town accadamy,1,0,1,0,0,0
1,1.0,1.0,1.0,new study climate change cause suicide spike atlantic,0,0,1,0,0,0
1,1.0,0.0,0.0,donate blood only help other reduce rate cancer heart disease donor help lose weight,0,0,0,0,0,0
0,0.0,0.0,0.0,trump hoodwinked develop report us israel turkey deal brunson release lead questions,0,0,1,0,0,1
0,0.0,0.0,0.0,rain put much delivery annual constituency report renfrewshire north west erskine,1,0,1,0,1,1
1,1.0,1.0,1.0,current lifestyle most sleep deprive create problem mood disorder weaken immunity weight gain diabetes review study find sleep less hour night increase risk early death as much t,1,0,1,0,0,0
0,0.0,0.0,0.0,harvard admission suit get support asian american group,0,0,1,0,1,0
0,0.0,0.0,0.0,dear black community stop give other evangelical hard time meet thank dialogue offer important care want help no matter cost,0,0,0,0,1,0
1,0.0,0.0,1.0,love see mlcb full conference workshop genomic immunology,0,0,0,0,1,0
0,0.0,0.0,0.0,bookloversday reminder irs have more ebooks help understand taxis library card require,1,0,1,0,0,1
0,0.0,0.0,0.0,windsor need more people al quesnel wonderful philanthropist pledge matching challenge repair assumption church yqg philanthropy,1,0,1,0,0,1
0,0.0,0.0,0.0,steam survey show pc gamer still mostly play low,1,0,1,0,0,0
1,1.0,0.0,0.0,baby speak parent never know severity illness baby show minor sign struggle breathe treat emergency,0,0,1,0,0,0
0,0.0,0.0,0.0,retweet share support year drought gofundme crowdfundingexposure please support,1,0,1,1,1,1
0,0.0,0.0,0.0,twitter end be reality right put question be sweet right,0,0,0,0,1,0
0,0.0,0.0,0.0,important story camkcox shamble though andrew fix typo remind thamesgateway precursor learn,1,0,1,0,1,0
1,1.0,1.0,1.0,brain personality provide protection emotional distress personality trait protect individual brain symptom emotional distress namely depression anxiety psychology personality neuroscience science,0,0,1,0,0,1
0,0.0,0.0,0.0,thank support also tran community preview hot af,0,0,0,0,1,0
0,0.0,0.0,0.0,use death john mccain bash president disgrace people there honor mccain seem be shame go pointless people disgrace embarrassment,0,0,0,0,1,0
0,0.0,0.0,0.0,huge amount interest just release more date marvel avengers sorry website error add please try password upper low case,0,0,1,0,0,0
0,0.0,0.0,0.0,model stop traffic hidden elements cover story,1,0,1,0,0,0
0,0.0,0.0,0.0,unnamed source probably exist plan make snap so globalist libs take claim unstable else person remain anonymous fakenew stoke again left stop,0,0,0,0,1,1
0,0.0,0.0,0.0,spiritually never triumph logic science,0,0,0,0,0,0
0,0.0,0.0,0.0,latex dress,0,0,1,1,0,0
1,1.0,0.0,1.0,nobel laureate dr kary mullis bs agw climatology joke,1,0,1,0,1,0
0,0.0,0.0,0.0,trump survey carolina storm damage give meal florence victim see more click here usa news topnews eeuu ny,0,0,1,0,0,1
0,0.0,0.0,0.0,indian want peace bt small favour stop d terrorism modi accept d talk bt army sopnsere terrorist kill man,1,0,0,0,1,0
0,0.0,0.0,0.0,happen let employee pick much want pay company decide find science science technology science news science world tech tech world technology technology news technology world,0,0,1,0,0,0
0,0.0,0.0,0.0,remember news report tv scary pharmaceutical commercial goldenage,0,0,0,0,0,1
1,1.0,0.0,0.0,state trauma cause norepinephrine imprint memory hippocampus yet remember confirmkavanaughnow,0,0,1,0,0,1
0,0.0,0.0,0.0,phony christian sunday people support hateful administration then attend church phony period,0,0,0,0,0,0
0,0.0,0.0,0.0,month brand new fitness equipment deal miss month september offer mo month qualified buyer call stop store today set amazing offer,1,0,1,0,0,0
1,1.0,1.0,1.0,crow memorize people individual gait face,0,0,1,0,0,0
0,0.0,0.0,0.0,evidence support claim kavanaugh prosecutor say kavanaughconfirmation,0,0,1,0,0,1
1,1.0,1.0,1.0,chiropractic treatment vision loss rare occurrence forceful manipulation neck link damaging side effect vision problem bleed eye find first publish case report chiropractic care lead multip,0,0,1,0,0,0
0,0.0,0.0,0.0,letter editor,1,0,1,0,0,0
0,0.0,0.0,0.0,friday night light park come celebrate senior night support rio elementary pto concession stand rioschool rio middle high school,0,0,1,0,1,1
0,0.0,0.0,0.0,teenage fever mood,0,0,0,0,0,0
1,1.0,0.0,0.0,huffington post dramatic increase woman color candidate report be percent increase woman color nominee congress study show,1,0,1,0,0,1
1,1.0,0.0,0.0,coffee drinking associated lower risk stroke,0,0,1,1,0,0
0,0.0,0.0,0.0,raise inflation currently high expect increase so much social security get cola so ask take look lean voteno uftcontract,1,0,0,0,1,1
0,0.0,0.0,0.0,enable research development professional efficiently systematically answer wide range question omnity allow real time insight complex document set omtoken om,0,0,0,0,1,1
1,0.0,1.0,1.0,like much promote,0,0,1,0,0,0
0,0.0,0.0,0.0,wave life sciences wve stock rating lowered bidaskclub,0,0,1,0,0,0
1,1.0,1.0,1.0,fast fast mimic diet fmds lead wide alteration growth factor metabolite level generate environment reduce capability cancer cell adapt survive thus improve effect cancer therapy,0,0,1,0,0,0
0,0.0,0.0,0.0,hello just appreciate pass feedback driver order avoid happen again frustrating thank support,0,0,0,0,1,0
0,0.0,0.0,0.0,week charity week hypatia trust support promote woman achievement find more charitytuesday hypatiatrust,0,0,1,1,1,1
1,0.0,0.0,1.0,major new funding race oral history project ucsd new institute arts humanities spooky event guide tonight vi khi nao reading sdsu more first culture report,0,0,1,0,1,0
0,0.0,0.0,0.0,check full interview learn secret science education,0,0,1,0,1,0
0,0.0,0.0,0.0,tomorrow cbi office nationwide congress party protest pm disgraceful attempt prevent investigation rafale scam remove cbi chief karnataka congress sevadal volunteer request congregate cbi office rt nagar,0,0,1,0,0,0
0,0.0,0.0,0.0,dearest please remember d millions people world love support unconditional other people try revile pls count blessing see d greatness goodness lord have wonderful sunday asia song lot love,1,0,1,1,1,0
0,0.0,0.0,0.0,toronto police chief invitational committee present victim services toronto donation chamber proud support co organization toronto,1,0,1,0,1,0
0,0.0,0.0,0.0,great raffle go support regina softball get touch player stop see carolyn contact coach jake enter spread word yeahregal,0,0,1,0,0,1
1,1.0,0.0,1.0,firstborn woman more likely overweight obese later bear sister accord study,0,0,0,0,0,0
0,0.0,0.0,0.0,native american tribe sue stop north dakota voter id law election,0,0,1,0,0,0
0,0.0,0.0,0.0,read world digital muse weekly roundup popular fine art week edition report rating more,0,0,1,0,1,1
1,1.0,1.0,1.0,gasdermin d promotes inflammasome activation require host protection francisella novicida,0,0,1,0,0,0
0,0.0,0.0,0.0,spc tornado watch status reports,1,0,1,0,0,0
0,0.0,0.0,0.0,week today smallbusinesssaturday make plan shop local help support small business southie,1,0,1,0,0,1
0,0.0,0.0,0.0,too funny stop laugh so often have pause good laugh thank,0,0,0,1,1,0
0,0.0,0.0,0.0,yo make coyote proof dog famous news great job,0,0,1,1,1,0
0,0.0,0.0,0.0,know dog meat else support swatchhbharat,0,0,0,0,1,1
1,1.0,0.0,0.0,want think relationship reverse psychology shit,1,0,0,1,0,0
0,0.0,0.0,0.0,intermodal volume see annual gain november report iana logistics management,0,0,1,0,0,0
0,0.0,0.0,0.0,worth note none down alliance manager jim carouso great like randy schriver trump syria withdrawal dismissal mattis remain principal promote confidence either,0,0,0,0,0,0
0,0.0,0.0,0.0,early august envelope contain eye only information send courier central intelligence agency white house content show people president obama denis mcdonough susan rice avril haines,1,0,1,0,0,0
1,1.0,1.0,1.0,horizon radar help produce fast grow contaminate mutate food rid drink water usaid agro horizon project experiment nasa,0,0,1,0,0,1
0,0.0,0.0,0.0,machado yankee harper rather go elsewhere phillie place team think,1,0,0,0,1,0
0,0.0,0.0,0.0,trump demand report waste fraud afghanistan lock,1,0,1,0,1,0
1,1.0,0.0,0.0,evolution apply individual specie be benefit have certain percentage population remain outside breeding pool devote energy support clan other mean such well dotty aunt atheism,1,0,1,0,0,1
0,0.0,0.0,0.0,travel ban saudi arabia commit kill journalist trump support terrorist,1,0,1,0,1,0
0,0.0,0.0,0.0,peter ᴼᴼᴴ ᴵ ᴸᴼᵛᴱ ᵀᴴᴵˢ ᶜᴴᴬᴿᴬᶜᵀᴱᴿ show kill character peter ᴶᴼᴷᴱˢ ᵞᴼᵁ ᴵ ᴸᴵᴱᴰ show resurrect character peter ᴵ ᴸᴵᴱᴰ show kill character again peter stop do opposite viewer want,0,0,0,0,0,0
0,0.0,0.0,0.0,tsa go strike pointless need organize work stoppage happen organically anyway job entail pay invariably people stop show job exist,0,0,0,0,0,0
0,0.0,0.0,0.0,kid wear sunglass support classmate battle eye cancer,0,0,1,0,0,0
0,0.0,0.0,0.0,imagine black publicly announce love support jeffrat stone,0,0,1,0,0,0
1,0.0,1.0,1.0,great article process archival research,0,0,1,0,0,0
1,1.0,0.0,1.0,read cardiac mri study marathon runner concern think possible thin bone well progressive myocardial scar tissue deposit concern support case varied exercise cross training,0,0,0,0,1,0
0,0.0,0.0,0.0,difficult path stop properly bestow blessing,0,0,0,0,0,0
1,1.0,1.0,1.0,study deactivate facebook account good mental health,0,0,1,0,0,0
0,0.0,0.0,0.0,houston fan really mad kobe tell truth,0,0,0,0,0,0
0,0.0,0.0,0.0,computer contact lens allow record video surf web facial object recognition take photo,0,0,1,0,1,0
1,1.0,1.0,1.0,place stigma really important determinant sustainer health wellbeing inequality emphasise recently evidence house lords select committee regenerate seaside town,0,0,1,0,1,0
0,0.0,0.0,0.0,secretly hope draw other then reggie just want see many people want valentine day,0,0,0,0,1,0
0,0.0,0.0,0.0,nc play hard hang tough half queens great talented team pull away half guy keep play hard team process building champions,0,0,0,0,1,0
0,0.0,0.0,0.0,go go live chill marble stream make sure stop by watch marble winnnn,1,0,0,0,0,0
0,0.0,0.0,0.0,trump loyalty obsession lead obstruction case,0,0,1,0,0,0
0,0.0,0.0,0.0,new senior us justice dept official report us attorney general receive report special counsel mueller end next week incorrect,0,0,0,0,0,0
0,0.0,0.0,0.0,applaud go nit srinagar hindu student all d country beat unfurl nationalflag priority go jnu support want break india need applaud,0,0,1,0,1,1
0,0.0,0.0,0.0,excellent point hypocrisy astounding be people country still support thinking,0,0,1,1,1,0
0,0.0,0.0,0.0,please send caffeine off london town today double show day lot foodie treat catch up card,0,0,1,0,0,0
1,0.0,1.0,1.0,modelling demand side energy policies climate change mitigation uk,0,0,1,0,0,0
0,0.0,0.0,0.0,do cover up ex boyfriend name today people need smarten fuck stop get boyfriend girlfriend name,1,0,0,0,0,0
0,0.0,0.0,0.0,network support technical operations centre engineer reading year basic shift allowance benefit job job hire railjobs,1,0,1,0,0,1
0,0.0,0.0,0.0,nowhiring shuttle driver need more income deliver uber eats uber lyft postmate southdartmouth uber trucker apply now,1,0,1,1,0,1
0,0.0,0.0,0.0,direct consumer wine sale increase case big grower sangiovese send bottle friend order wedding oak winery shop online store,1,0,1,0,0,1
0,0.0,0.0,0.0,today test take moment think potential outcome respond then use process elimination make selection get shespeaks,0,0,0,0,0,1
1,1.0,0.0,0.0,please watch share powerful tedx talk apollo sevant talk social emotional learning anti bullying workshop lead reduction school bullying violence video here,1,0,1,0,0,0
1,1.0,0.0,0.0,rt helluva drug,0,0,0,0,0,0
0,0.0,0.0,0.0,currently queensland seem fair bit support terrorist anning bloke say more fuck wrong place,1,0,0,0,0,0
0,0.0,0.0,0.0,fact scientist sister ooh superpower know man though batman well strategist fighter technique wise tough,0,0,0,0,1,0
0,0.0,0.0,0.0,account stop so please report suspend block rt ask armys,0,0,1,1,0,0
0,0.0,0.0,0.0,caq anti hijab bill affect quebecer weekend column qcpoli polqc assnat,0,0,1,0,1,1
0,0.0,0.0,0.0,epic brand content effort promote ad,0,0,1,1,1,1
0,0.0,0.0,0.0,colombia poor grid isolate community receive support roll out domestic solarpv new rule unveil energy ministry solarisnow globaldev colombiahumana,0,0,1,1,0,1
